storeName,email,phoneNumber,city,website,facebookPage,country,phones
Football kittys and Phone dealers,,+260 976773224,"lusaka, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100072076740508,zambia,yes
KelTech phone repairs and Electronics,kelvinmatafwali01@gmail.com,+260 972272391,"Rotana mall shop no 17 along chachacha Road near kariba house , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100087079462138,zambia,yes
M&M Phone Accessories,,+260 958069140,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61554263984629,zambia,yes
NDAWA phone service,ndawadennis1996@gmail.com,+260 971060387,"leads complex , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100091310681380,zambia,yes
I PHONE Centre,,+260 765333700,"0765333700, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100089219386872,zambia,yes
Nokiia phone advertising,,+260 965086567,"4939 kamenza East , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100065097515013,zambia,yes
Phone repair is lit,,+260 973467964,"George, Zambia",,https://www.facebook.com/profile.php?id=100076770564264,zambia,yes
The IPhone Store,Duncanzyambo33@icloud.com,,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100089383061117,zambia,yes
Computer & phone hardware,thomasbanda766@gmail.com,+260 971151070,"Cosmopolitan mail, Lusaka, Zambia",facebook.com/profile.php?id=100087761684196,https://www.facebook.com/profile.php?id=100087761684196,zambia,yes
Right connect phone accessories store  (Tyga),Jameskunda516@gmail.com,+260 962894292,"Kabwata , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61555871464100,zambia,yes
AKA PHONE Zambia,,+260 779120024,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100083236843629,zambia,yes
Cyholas phone dealer,Cychosimango3@gmail.com,+260 976552534,"Garden chilulu, Lusaka, Zambia",YouTube.com/channel/UCK334_RRoldveCDCd_qw,https://www.facebook.com/profile.php?id=100083042267061,zambia,yes
Trace phone & computer accessories,Ibrahimkays22@icloud.com,+260 772865212,"Balastone 2256, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100093251611211,zambia,yes
CW phone supplier,,+260 976016046,"Comesa opposite zesco , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100064174356316,zambia,yes
Phone repair and solutions,Patrickmiyoba@gmail.com,+260 773187015,"Leeds complex along chachacha road , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100090916539076,zambia,yes
ORGY PHONE Repair,,+260 974273795,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100071591793109,zambia,yes
Bush Phone Store,,+260 970426214,"Lusaka town  lumumba road, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100088208750235,zambia,yes
Peter phone's,harapeter55@gmail.com,+260 961558879,"lusaka, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100089804980691,zambia,yes
Niza Phone Accessories,,+260 977709958,"EW Tarry building opposite central park, next to crafty printing shop SB 3 Cairo road, Lusaka, Zambia",,https://www.facebook.com/NizaAccessorizes,zambia,yes
Jim enterprise phone dealers,akiyelejimphiri@gmail.com,+260 972736875,"SUN SOFT BUILDING BEHIND SOCIETY BUSINESS PARK , Lusaka, Zambia",,https://www.facebook.com/Jimenterprisephonedealers,zambia,yes
Morris and Israel Phone plug,Ethusambani035@gmail.com,+260 777729628,"Libala waterworks, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61550871035629,zambia,yes
Timothy the phone repair,,+260 978816112,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100089911424605,zambia,yes
Mukachota Phone Accessories & Maintenance,mukachota1@gmail.com,+260 978035927,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100090266208827,zambia,yes
Mobile Phone trade Center LSK,smich589@gmail.com,+260 972227701,"Lusaka City, Lusaka, Zambia",,https://www.facebook.com/metrostoreslsk,zambia,yes
technical  home  of phone's,,+260 973641454,"Coddington  house , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61557045394584,zambia,yes
Chichi's boutique and phone accessories,sikapundwachileshe8@gmail.com,+260 777675010,"Kabwata site and service market. Shop #64, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100091779266528,zambia,yes
Cell city phone dealers,,+260 955312548,"Lusaka town, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100089936152875,zambia,yes
Phone accessories and repairing,,"260770541229,"," Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61550118735747,zambia,yes
Raphael car and phone seller,,+260 974789970,"Raphael car.com, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100063496946532,zambia,yes
R.T Mobile phone trading,tysontembo675@gmail.com,+260 971587989,"Lusaka CBD, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100088182131801,zambia,yes
Mobile Phone Center,mobilephone.com,+260 776920324,"Lusaka, Lusaka, Zambia",mobilephone.com,https://www.facebook.com/profile.php?id=100087147652889,zambia,yes
Dee's phone accessories,,+260 975598797,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100088364094153,zambia,yes
phone re parts and accessories,,+260 976868952,"chawama, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61552494219918,zambia,yes
RM PHONE Dealer LTD,,+260 973867583,"Lusaka Zambia, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100088586555705,zambia,yes
Mr Gondwe phone repair center,www.gondweben31@gmail.com,+260 979053420,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100067214915326,zambia,yes
Charlie phone repairing and accessories,Nyirendacharles59@gmail.com,+260 777582475,"Lusaka, Zambia",Www.Charliephonerepairing.com,https://www.facebook.com/profile.php?id=100064678300224,zambia,yes
The gadgets phone repair,nakanibill12@gmail.com,+260 769147647,"Lusaka , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100077464537820,zambia,yes
Ba chisha iPhone Zambia,jchisha144@gmail.com,+260 974129458,"down town , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100095223671632,zambia,yes
Son's phone Accessories,,+260 976811223,"Ng'ombe , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100082973425641,zambia,yes
Artkings TECH PHONE solution,Johntembo0722@gmail.com,+260 977992321,"Lusaka, Zambia",artkingstech.com,https://www.facebook.com/profile.php?id=100066521212164,zambia,yes
The iPhone Hub,,+260 972030308,"Lusaka, Lusaka, Zambia, Lusaka, Zambia",,https://www.facebook.com/theiphonehubzm,zambia,yes
Mingoma phone and computer accessories,,+260 955092919,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100077197655488,zambia,yes
Bobby tronics phone repair,,+260 762394900,"Matero, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100064142891213,zambia,yes
Mr Sims Phone & Computer Sales,simuyembaemmanuel442@gmail.com,+260 973766613,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100063850760715,zambia,yes
Zwe Thee Phone Plug,Wilsonhangandu4@gmail.com,+260 973214907,"Lusaka zambia, Lusaka, Zambia",ww.economicgrowth.web,https://www.facebook.com/profile.php?id=61550648760474,zambia,yes
Afrimax trading phone accessories,Chembejoe@gmail.com,+260 760991907,"Cairo road, Kabwata, Zambia",,https://www.facebook.com/profile.php?id=100083343942639,zambia,yes
Classic world phone accessories,,+260 966526862,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100075521934029,zambia,yes
ZuluTech phone solutionz & accessories,,+260 977544641,"Lusaka, Zambia",,https://www.facebook.com/zulute,zambia,yes
Bossmichael Phone Tec And Accessories,Simbeyemichael@gmail.com,+260 979160725,"Lusaka, Zambia",,https://www.facebook.com/Bossmichaelphontec,zambia,yes
Tosh's phone accessories,,+260 973281234,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100064842799736,zambia,yes
Aj genuine phone stores,Dalekanegumbo@gmail.com,+260 977124959,"Down town shopping mall , Lusaka, Zambia",Www.phones.com,https://www.facebook.com/profile.php?id=100066653598732,zambia,yes
Computer and Phone Servicing,chambo.shimz14@gmail.com,+260 975663814,"Lusaka, Zambia",cshimz.com,https://www.facebook.com/iJordanp5,zambia,yes
Mac-Tech PHONE Accessories,Richilubam@gmail.com,+260 953515974,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100064077757809,zambia,yes
Makomelos Phone  Accessories,,+260 773965250,Soweto market,,https://www.facebook.com/profile.php?id=61559823812728,zambia,yes
Geraldo Mwansa - Phone Repairs,,+260 976530788,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100063982328026,zambia,yes
Sammy Phone Repairing,sammyphiri652@gmail.com,+260 950566654,"City market, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100064193676291,zambia,yes
Chrispin phone accessories,,+260 973420989,"Town centre , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100063937604752,zambia,yes
iPhone Rehab Center Zambia,,+260 973540766,Lusaka Zambia,,https://www.facebook.com/profile.php?id=61554966098386,zambia,yes
"iPhone master loading OS, phone,laptops repairing and flashing.",simonsichones@gmail.com,+260 979508853,"Zambia,Lusaka COMESA MARKET shop #B29
, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100088297490392,zambia,yes
The Phone Doctor,thephonedoctor.com,+260 972327766,"Town Centre, Lusaka, Zambia",thephonedoctor.com,https://www.facebook.com/profile.php?id=100063784732963,zambia,yes
Nkhata’s Phone Accessories,andersonnkhata9@gmail.com,+260 977894970,"Town Center Lusaka, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61557159307201,zambia,yes
Toria's Phone Accessories,,+260 970575124,"town centre market , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61558175642059,zambia,yes
Real brothers phone accessories,gmail.com,+260 972896656,"Kasangula road, Lusaka, Zambia",gmail.com,https://www.facebook.com/profile.php?id=100064126444304,zambia,yes
smart phone & laptop,,+260 977468884,"nkwazi 
, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100092448816100,zambia,yes
The phone market,,+260 977290666,"Lusaka businesses society , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61558385523195,zambia,yes
Mr B Phone solution,MrBPhoneSolution@gmail.com,+260 760923693,"Matero, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100063966312822,zambia,yes
Allan's phone store,,+260 971629206,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100064753833861,zambia,yes
Legacy phone's and Accessories,shadrickchanda24@gmail.com,+260 973640001,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100064835561962,zambia,yes
MR PHONE Innovations,mrphoneinnovation.com,+260 976333765,"Plot 20265, Off Kafue Road, Lusaka, Zambia",mrphoneinnovation.com,https://www.facebook.com/mrphoneinnovations,zambia,yes
Craig iPhone Doctor,,+260 972600415,"Lusaka, Zambia",,https://www.facebook.com/iphonecraig,zambia,yes
We sell iPhone,Mumbaimumba97@gmail.com,+260 977282028,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100054530526149,zambia,yes
JN Phone Dealers,Jnkhata110@gmail.com,+260 973950159,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100054566629268,zambia,yes
iPhone Shop,amagadget@gmail.com,+260 971800388,"Limson House Room 17, Freedom way opposite Hungry lion Freedom way , Lusaka, Zambia",amagadget.com,https://www.facebook.com/iphoneshopzambia,zambia,yes
Master Sales Phone Accessories,mastersalesphoneaccessories@gmail.com,+260 779276044,"Town center , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61555734745685,zambia,yes
Morgan's phone nation,0974290631,+260 771783639,"Lusaka, Lusaka, Zambia",,https://www.facebook.com/morganmwanzaa,zambia,yes
iPhone Accessories,mayendaphir09@gmail.com,+260 779686224,"Lusaka, Zambia",,https://www.facebook.com/AccessoriesZm,zambia,yes
Phone repair kulima tower call ME 0973558442,,+260 973558442,"Kulima tower, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100075627477686,zambia,yes
Bast choice phone accessories,,+260 979587793,"Northmead market , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100067038226386,zambia,yes
Phone's and Gadgets on sale,,+260 777218307,"Lusaka, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100081986644799,zambia,yes
"UNCLE  Tony,SAULOS PHONE  Accessories",tonysaulos18@gmail.com,+260 963770630,"Along masauko road makeni , Kanyama, Zambia",,https://www.facebook.com/profile.php?id=100083651097016,zambia,yes
Mobile city phone parradise,,+260 974673192,"21/85 kanyama compound, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100069145643350,zambia,yes
Emmanuel new phone's ,zakeyoalamayani@gmail.com,+260 979177141,"am at I will post downtown, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100085529450554,zambia,yes
Phone and computer tec,tawandatilika@gmail.com,+260 761729616,"Lusaka, Zambia",youtu.be/ND-jxVtAe2w,https://www.facebook.com/profile.php?id=100063850583124,zambia,yes
Phone Tecno common 15 pop4 for sale,tembomatthews117@gmail.com,+260 776182887,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100071540019933,zambia,yes
Quality services -IPhone screen replacement and repair,dinganishawa01@gmail.com,+260 770665935,"Lusaka-Tarry’s complex shop B-12 opposite Central Park mall along Cairo Road , Lusaka, Zambia",facebook.com/breezy.wezy.9,https://www.facebook.com/profile.php?id=100084238796819,zambia,yes
Bashi christine mobile phone solutions,kelvinmulubwa801@gmail.com,+260 975111394,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100089006115859,zambia,yes
B.m.f phone accessories,bisalomicp@gmail.com,+260 979156922,", Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61557836495813,zambia,yes
"Computer , Phone unlocking & flashing & Accessories","hoodright337@gmail.com,",," Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100083623800139,zambia,yes
GOOD Enough PHONE Repairs,andrewmapalo9@gmail.com,+260 974845870,"Kafue, Zambia",,https://www.facebook.com/profile.php?id=100064104392884,zambia,yes
Lastone enterprise phone dealer,Thiagomayongwe@gmail.com,+260 976198735,"Lusaka makeni , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100088293433376,zambia,yes
S&A Phone Doctors,,+260 974493083,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61555865573269,zambia,yes
My Phone ZM,,+260 973770865,"Lusaka, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61550504411805,zambia,yes
MOBILE PHONE REPAIR EXPERTS,,+260 973558442,"Cairo Road , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100086158176958,zambia,yes
Cb IPhone General dealers,Brightchilenga19@gmail.com,+260 974819478,"Lima tower iringa mall shop 21 on top , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61552134790290,zambia,yes
SHOP YAPA PHONE  (Shad c),,+260 776429971,"CAIRO, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100067840055364,zambia,yes
The Phone Hub,Joshuamusonda2001@icloud.com,+260 973095168,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100090946897959,zambia,yes
Masters phone repair,,+260 776483261,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100091607291003,zambia,yes
On High Phone Accessories,rayjaykal@yahoo.com,+260 977690474,"Lusaka Town Center , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100090093343017,zambia,yes
UncleMathews phone accessories,,+260 766977317,"Lusaka, Zambia",Unclemat.www.com,https://www.facebook.com/profile.php?id=100083070143760,zambia,yes
Prince k phone samples,,+260 764452627,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100063941119716,zambia,yes
Damaged Phone/ PC Buying,,+260 970845892,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100069364075951,zambia,yes
Emmy’s iPhone stores,Emmy@idah.com,+260 972963652,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100087904732241,zambia,yes
Mr Jere's phone accessories,www.fredjere86@gmail.com,+260 972500346,"town center , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100086183139955,zambia,yes
MY WORLD. MY iPHONE,musakanyamumbi@gmail.com,+260 975198781,"Lusaka, Lusaka, Zambia",,https://www.facebook.com/myworldmyiphone,zambia,yes
Phone Link Mobile Associate,Jojotembo@gmail.com,+260 776375319,"Zambia, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100086708462159,zambia,yes
Innovation Phone Accessories,Danielsikaonga47@gmail.com,+260 976704799,"Roma, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61561180911088,zambia,yes
iPhone and android sell,lysonlungu45@gmail.com,+260 970134545,"Lusaka North, Lusaka, Zambia, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100083320991710,zambia,yes
Carter Phone General Dealers,lamecksalamu25@icloud.com,+260 974999765,"Lusaka Zambia , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61559457268357,zambia,yes
Ck Mobile Phone,youngkayz199@gmail.com,+260 954973836,"Royal lutanda unfinished bulding, Lusaka, Zambia",,https://www.facebook.com/profile.php?id=61553427117057,zambia,yes
A.T.S phone repair,mutiyaaaron@gmail.com,+260 771693115,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100085426298029,zambia,yes
Phone  city selling  and buying at phone City,Youngsavage@email.com,+260 777410703,"Town center , Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100081709795150,zambia,yes
The IPhone Buyer,duncanzyambo33@icloud.com,+260 974610581,"Lusaka, Zambia",,https://www.facebook.com/profile.php?id=100089354831363,zambia,yes
